client_id,target,col1453,col2167,col2174,col2175,col2176,col2177,col2180,col2181,col2182,col2183,col2190,col2221,col2222,col2316,col2317,col2318,col2470,col2663
2983,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2472302.23,134142.0,134142.0,134142.0,198.0,0.2532157349660566
3970,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,9177356.63,341232.0,341232.0,341232.0,507.0,0.2562613816564786
3509,0,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,2802233.68,162125.0,162125.0,162125.0,29.0,0.2574221369146145
3971,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,2731955.31833333,237776.0,214165.0,225970.5,331.0,0.2560610222605129
3972,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2085439.38,197648.0,197648.0,197648.0,254.0,0.2572578743613984
3973,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27000.0,1885053.72,111847.4,111847.4,111847.4,1516.0,0.2562613816564786
1340,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192222857334605
3977,0,1,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3616947.52,273152.0,273152.0,273152.0,146.0,0.2573476190144638
3979,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,10000.0,3358302.86875,341633.33,228553.0,299228.20625,674.0,0.2570165748042274
2991,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27000.0,3280039.26,117409.88,117409.88,117409.88,1181.0,0.2562613816564786
3986,1,0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,10000.0,2459142.196,217670.0,190626.0,203300.4,26.0,0.2562613816564786
3250,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1553195.25666667,178377.0,178377.0,178377.0,195.0,0.2562613816564786
103,0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10000.0,2128520.925,150432.0,150432.0,150432.0,227.0,0.2585078115133585
3987,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,5854543.08333333,231966.0,231966.0,231966.0,506.0,0.2569190620677391
533,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10500.0,2369143.97,168928.0,168928.0,168928.0,332.0,0.2572174233749946
1736,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2374045.97,264985.0,264985.0,264985.0,402.0,0.2560610222605129
2396,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,5323045.4,414360.0,414360.0,414360.0,248.0,0.2562613816564786
2396,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3992284.05,414360.0,414360.0,414360.0,465.0,0.2562613816564786
3989,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2873349.84,174065.0,174065.0,174065.0,143.0,0.2570165748042274
3004,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,3271066.70833333,260283.0,259742.0,260012.5,85.0,0.2559948438538648
3261,1,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,6187028.465,161694.0,161694.0,161694.0,54.0,0.2560610222605129
2401,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3936491.695,159672.0,159672.0,159672.0,423.0,0.2561706434464062
3991,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1662992.19666667,202554.0,202554.0,202554.0,207.0,0.2572174233749946
3993,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1913152.92666667,228561.0,228561.0,228561.0,276.0,0.2569190620677391
3994,1,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4013881.96666667,220718.0,220718.0,220718.0,208.0,0.2605426460831173
1364,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,2169686.28166667,269338.0,189244.0,229291.0,123.0,0.2722124941679862
1752,0,0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,27000.0,6671501.87333333,493635.0,493635.0,493635.0,11.0,0.2567183659523679
3997,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,2725437.10166667,249689.0,234043.0,241866.0,260.0,0.2562613816564786
3536,0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,2645216.025,160458.0,158846.0,159652.0,206.0,0.2562613816564786
3998,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,3953032.43333333,393352.0,393352.0,393352.0,217.0,0.2562613816564786
3998,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2371819.46,393352.0,393352.0,393352.0,399.0,0.2562613816564786
980,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,2135715.2,209115.0,209115.0,209115.0,446.0,0.2562613816564786
4000,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,27000.0,192737.96,192737.96,192737.96,0.0,0.2572174233749946
987,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1757321.64,163244.0,163244.0,163244.0,430.0,0.2562613816564786
3541,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10000.0,3492231.35333333,144048.0,144048.0,144048.0,0.0,0.2562613816564786
4002,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4718844.18,140631.0,140631.0,140631.0,122.0,0.2559948438538648
3543,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3639954.31,126894.0,126894.0,126894.0,459.0,0.2560610222605129
4004,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6948640.505,343900.0,343900.0,343900.0,352.0,0.2567183659523679
2744,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10500.0,1933085.0,156100.0,156100.0,156100.0,825.0,0.2562613816564786
1375,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1730515.33,194550.0,194550.0,194550.0,250.0,0.2572174233749946
2102,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1434965.41333333,172183.0,172183.0,172183.0,89.0,0.2562613816564786
2102,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1434965.41333333,172183.0,172183.0,172183.0,180.0,0.2562613816564786
996,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2585875.63,155588.0,155588.0,155588.0,687.0,0.2562613816564786
1381,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10500.0,3257440.67,197882.0,197882.0,197882.0,394.0,0.2656630213991028
3776,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3005920.05666667,162867.0,162867.0,162867.0,152.0,0.2562613816564786
2427,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2860962.91666667,176577.0,176577.0,176577.0,241.0,0.2569190620677391
1003,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2503617.09666667,156724.0,156724.0,156724.0,205.0,0.2620859614573874
1385,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2885315.17333333,294599.0,294599.0,294599.0,219.0,0.2560610222605129
4009,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4604532.59666667,207863.0,207863.0,207863.0,58.0,0.2583063057396068
159,0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10500.0,1383550.56,103500.0,99000.0,101250.0,864.0,0.2562613816564786
4011,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3119054.47,172218.0,172218.0,172218.0,547.0,0.2562613816564786
4012,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2555953.67,146459.0,146459.0,146459.0,154.0,0.2562613816564786
1010,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27000.0,2339466.15333333,89244.3,89244.3,89244.3,1432.0,0.2562613816564786
1392,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1542429.22,185620.0,185620.0,185620.0,148.0,0.2583346770985438
3296,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2957756.53666667,229338.0,229338.0,229338.0,117.0,0.2572174233749946
578,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50000.0,4337504.21,149132.0,149132.0,149132.0,487.0,0.2560610222605129
4017,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2804864.70333333,175365.0,175365.0,175365.0,81.0,0.2696775819629944
4019,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,2616764.31,257485.0,257485.0,257485.0,44.0,0.2572174233749946
4020,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,2808089.03333333,152544.0,152544.0,152544.0,30.0,0.2562613816564786
169,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,5000.0,1525841.69333333,156246.0,103182.0,129714.0,254.0,0.256437301200215
584,0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10000.0,3671036.52,212071.0,208092.0,209086.75,214.0,0.2696145562660017
4021,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,5027804.95666667,285760.0,285760.0,285760.0,731.0,0.2562613816564786
4023,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4029606.565,149170.0,149170.0,149170.0,244.0,0.2560610222605129
1020,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1812666.41333333,165845.0,165845.0,165845.0,103.0,0.2572174233749946
2123,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3938460.65,153109.0,153109.0,153109.0,165.0,0.2562613816564786
4025,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2319133.51,122868.0,122868.0,122868.0,333.0,0.2562613816564786
4026,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1483679.91666667,186137.0,186137.0,186137.0,69.0,0.2655160354418268
4027,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3914926.03,161935.0,161935.0,161935.0,160.0,0.2570165748042274
4028,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10000.0,2752263.78,161920.0,154027.0,156658.0,450.0,0.2560610222605129
4029,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,2607387.31,197344.0,131929.0,164636.5,164.0,0.2562613816564786
4030,0,0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,2393598.72,174959.0,174959.0,174959.0,1.0,0.2572174233749946
1029,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3218736.395,163999.0,163999.0,163999.0,391.0,0.2562613816564786
1030,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3425877.5,210100.0,210100.0,210100.0,747.0,0.2562613816564786
4036,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30000.0,4604885.30666667,344108.0,344108.0,344108.0,181.0,0.2572174233749946
3034,0,0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,10000.0,1899121.45166667,176689.0,144145.0,160417.0,87.0,0.2569190620677391
3034,0,0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,10000.0,1899121.45166667,176689.0,144145.0,160417.0,150.0,0.2569190620677391
3035,0,1,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4778987.41666667,258224.0,258224.0,258224.0,65.0,0.2584325402646799
4037,1,0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,10000.0,2341354.0525,116786.0,91500.0,104143.0,289.0,0.2569190620677391
200,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3242595.73,180646.0,180646.0,180646.0,170.0,0.2562613816564786
1035,1,0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10000.0,2559127.73333333,187742.0,187742.0,187742.0,299.0,0.2562613816564786
3042,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,27000.0,2221528.115,323015.0,285472.0,294857.75,800.0,0.253868266979616
3045,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4253706.34,147955.0,147955.0,147955.0,130.0,0.2651109941594406
1049,0,0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,2206761.46285714,174948.0,89206.0,138201.42857143,38.0,0.2560610222605129
1049,1,0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2206761.46285714,174948.0,89206.0,138201.42857143,185.0,0.2560610222605129
4042,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1857756.01,165223.0,165223.0,165223.0,251.0,0.2572174233749946
208,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2251389.47666667,188553.0,188553.0,188553.0,124.0,0.256437301200215
4046,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1876175.81333333,200380.0,200380.0,200380.0,43.0,0.2562613816564786
3316,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3917221.61,215824.88,215824.88,215824.88,542.0,0.2562613816564786
4048,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1543401.94666667,186497.0,186497.0,186497.0,54.0,0.2569190620677391
2475,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,5068253.28,177319.0,177319.0,177319.0,635.0,0.2587647730863783
3812,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2198615.445,164052.0,164052.0,164052.0,72.0,0.2562613816564786
4049,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,8850343.7,384650.0,384650.0,384650.0,139.0,0.2595523958123921
2796,0,0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10000.0,4818305.405,120458.0,120458.0,120458.0,9.0,0.270518061221237
220,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3094095.70666667,197385.0,197385.0,197385.0,338.0,0.2562613816564786
2481,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,4199430.11,145309.0,145309.0,145309.0,467.0,0.2671372755120359
1435,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1476473.79666667,162652.0,162652.0,162652.0,395.0,0.2562613816564786
2799,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5813823.3825,297037.0,297037.0,297037.0,549.0,0.2560610222605129
4052,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,27000.0,1394267.93375,245431.31,179521.0,218297.905,597.0,0.2569190620677391
4053,0,0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,10000.0,2044227.125,293369.0,242687.0,251134.0,12.0,0.2562613816564786
1448,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27000.0,3733779.94,132796.0,132796.0,132796.0,0.0,0.2562613816564786
238,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2882449.74333333,247246.0,247246.0,247246.0,363.0,0.2560610222605129
1074,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,4607132.24666667,406510.0,406510.0,406510.0,235.0,0.2560610222605129
3331,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2831496.482,386662.0,386662.0,386662.0,363.0,0.2572174233749946
648,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1747422.79666667,164639.0,164639.0,164639.0,793.0,0.2562613816564786
4056,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,5443676.79,247159.0,247159.0,247159.0,52.0,0.3159263470374073
652,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2785388.27,229538.0,229538.0,229538.0,282.0,0.2541642972029413
1082,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2135487.47333333,171552.0,171552.0,171552.0,94.0,0.2562613816564786
4057,0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,1603365.86,94769.0,90404.0,92586.5,1494.0,0.2562613816564786
4058,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2250461.295,198297.0,198297.0,198297.0,379.0,0.2565996261339365
2170,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10000.0,3348644.67333333,133015.0,133015.0,133015.0,0.0,0.2562613816564786
657,0,0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,10000.0,4309833.95,264975.0,264975.0,264975.0,0.0,0.2536691404823172
4060,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3016740.10333333,181483.0,181483.0,181483.0,428.0,0.2562613816564786
1091,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2224439.12333333,197250.0,197250.0,197250.0,395.0,0.2562613816564786
3341,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3606479.38333333,183961.0,183961.0,183961.0,122.0,0.2570165748042274
4062,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2409053.8,154898.0,154898.0,154898.0,325.0,0.269511542289478
4063,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2438187.67,145701.0,145701.0,145701.0,127.0,0.2562613816564786
4066,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30000.0,6017580.32666667,328194.0,328194.0,328194.0,102.0,0.2572174233749946
3075,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10000.0,10000.0,165030.0,165030.0,165030.0,0.0,0.2569190620677391
2825,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,1694136.58666667,205172.0,205172.0,205172.0,34.0,0.2572174233749946
4069,0,1,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2514383.76,172268.0,172268.0,172268.0,186.0,0.2583063057396068
2184,1,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3222918.08,158852.0,158852.0,158852.0,170.0,0.2570165748042274
2829,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10500.0,2310093.81,164996.0,164996.0,164996.0,394.0,0.2562613816564786
4070,0,0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10000.0,1856356.13,179001.0,179001.0,179001.0,16.0,0.2562613816564786
4071,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2646884.265,147446.0,147446.0,147446.0,204.0,0.2562613816564786
274,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1457452.66,172673.0,172673.0,172673.0,518.0,0.260363231089911
1866,0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,10000.0,4197884.99,142654.0,110910.0,126782.0,0.0,0.2562613816564786
3084,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3534854.68333333,240740.0,240740.0,240740.0,229.0,0.2539860833749798
4073,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3139919.31,134789.0,134789.0,134789.0,240.0,0.2562613816564786
4073,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3139919.31,134789.0,134789.0,134789.0,576.0,0.2562613816564786
4075,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30000.0,5947733.41,392448.0,392448.0,392448.0,62.0,0.2570165748042274
4076,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1911930.64666667,172902.0,172902.0,172902.0,199.0,0.2569190620677391
4077,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2845786.635,155750.0,155750.0,155750.0,193.0,0.2560610222605129
286,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,10000.0,1396567.03,183930.0,169867.0,179242.33333333,411.0,0.2572174233749946
2207,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2500195.51666667,161792.0,161792.0,161792.0,157.0,0.2562613816564786
4081,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1444378.73666667,198952.0,198952.0,198952.0,248.0,0.256437301200215
2535,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27000.0,4481881.05,136857.0,136857.0,136857.0,0.0,0.2643313909326482
3625,0,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5000.0,1948454.13666667,283538.0,92070.0,155247.0,369.0,0.2633682088722086
1879,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1639520.5625,222760.0,222760.0,222760.0,402.0,0.2562613816564786
3856,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,1408680.7,180542.0,180542.0,180542.0,24.0,0.2747785898185181
4082,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2612552.60666667,196263.0,196263.0,196263.0,477.0,0.2569190620677391
697,0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,2623657.52,151017.0,142974.0,146995.5,271.0,0.2562613816564786
3359,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10500.0,2774019.07,158489.0,158489.0,158489.0,668.0,0.2562613816564786
3100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586341101751527
4084,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2360919.91,199128.0,199128.0,199128.0,72.0,0.256195169300048
4085,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30000.0,3636680.31,426328.0,426328.0,426328.0,87.0,0.2572174233749946
4087,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10500.0,936285.625,92500.0,92500.0,92500.0,1347.0,0.2562613816564786
2857,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2905967.19,241674.0,241674.0,241674.0,191.0,0.2569190620677391
4089,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27000.0,2752845.35333333,82895.63,82895.63,82895.63,1187.0,0.2562613816564786
2553,0,0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,5000.0,1578604.17833333,166148.0,87633.0,126890.5,134.0,0.2560610222605129
2224,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,2756847.24333333,149726.0,149726.0,149726.0,271.0,0.2562613816564786
4095,0,0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,5000.0,2667151.25666667,197878.0,159639.0,177711.75,251.0,0.2612477395653548
4096,1,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2719411.205,163328.0,163328.0,163328.0,88.0,0.2656582647997433
3645,0,0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,10000.0,1545488.9275,294373.0,217796.0,236940.25,25.0,0.2562613816564786
730,0,0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,10000.0,3145333.18,258224.0,248160.0,251894.2,121.0,0.2560610222605129
4097,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2581771.51,147953.0,147953.0,147953.0,401.0,0.2569190620677391
3649,1,1,0.0,11.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,10000.0,3549659.98,225611.0,177857.0,188812.18181818,33.0,0.2576292449997056
4098,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1709829.71333333,202397.0,202397.0,202397.0,218.0,0.2562613816564786
4101,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30000.0,4617626.52,341516.0,341516.0,341516.0,223.0,0.2562613816564786
4104,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4531928.25333333,299765.0,299765.0,299765.0,187.0,0.3174617523735503
746,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,6845282.35333333,397353.0,397353.0,397353.0,179.0,0.2562613816564786
